id,Country,Amount
667486,DE,447
667487,FR,757
667488,DE,219
667489,FR,847
667490,UK,911
667491,DE,164
667492,UK,884
667493,DE,875
667494,UK,104
667495,UK,596
667496,FR,239
667497,UK,600
667498,UK,244
667499,DE,594
667500,UK,595
667501,DE,799
667502,FR,877
667503,UK,605
667504,UK,516
667505,FR,608
667506,UK,988
667507,FR,939
667508,FR,425
667509,UK,813
667510,FR,379
667511,DE,621
667512,DE,660
667513,DE,736
667514,DE,580
667515,UK,577
667516,UK,29
667517,UK,566
667518,FR,838
667519,UK,308
667520,FR,509
667521,FR,465
667522,DE,713
667523,UK,913
667524,DE,397
667525,DE,776
667526,UK,789
667527,DE,690
667528,UK,309
667529,FR,587
667530,DE,569
667531,FR,490
667532,UK,72
667533,DE,465
667534,FR,809
667535,DE,918
667536,UK,797
667537,UK,317
667538,UK,29
667539,FR,365
667540,DE,837
667541,FR,359
667542,FR,454
667543,UK,842
667544,UK,798
667545,FR,247
667546,FR,975
667547,UK,422
667548,DE,894
667549,DE,397
667550,DE,610
667551,UK,471
667552,DE,840
667553,FR,310
667554,FR,75
667555,UK,180
667556,DE,738
667557,DE,611
667558,DE,25
667559,DE,942
667560,FR,406
667561,UK,298
667562,FR,367
667563,DE,406
667564,FR,17
667565,DE,352
667566,FR,757
667567,DE,254
667568,FR,161
667569,DE,123
667570,UK,835
667571,UK,493
667572,UK,133
667573,FR,740
667574,DE,732
667575,UK,179
667576,FR,116
667577,UK,428
667578,UK,56
667579,UK,204
667580,DE,633
667581,DE,402
667582,UK,457
667583,DE,706
667584,UK,674
667585,UK,635
667586,UK,781
667587,FR,870
667588,FR,197
667589,DE,669
667590,DE,493
667591,FR,949
667592,UK,556
667593,DE,180
667594,UK,175
667595,DE,508
667596,DE,625
667597,UK,981
667598,DE,744
667599,FR,11
667600,FR,300
667601,DE,349
667602,DE,915
667603,DE,489
667604,UK,969
667605,UK,787
667606,FR,394
667607,UK,615
667608,DE,786
667609,DE,41
667610,DE,459
667611,FR,477
667612,UK,639
667613,UK,173
667614,FR,967
667615,DE,878
667616,UK,711
667617,UK,828
667618,UK,481
667619,FR,659
667620,FR,904
667621,DE,901
667622,UK,206
667623,UK,145
667624,UK,776
667625,FR,273
667626,UK,993
667627,DE,721
667628,FR,380
667629,FR,634
667630,FR,81
667631,FR,585
667632,FR,66
667633,DE,933
667634,FR,568
667635,FR,505
667636,DE,62
667637,DE,864
667638,DE,699
667639,UK,706
667640,DE,936
667641,FR,526
667642,UK,921
667643,UK,272
667644,DE,725
667645,UK,821
667646,DE,376
667647,FR,276
667648,FR,591
667649,FR,515
667650,DE,276
667651,UK,3
667652,DE,454
667653,FR,131
667654,FR,894
667655,DE,794
667656,UK,441
667657,UK,491
667658,UK,972
667659,FR,248
667660,DE,153
667661,FR,371
667662,DE,785
667663,UK,814
667664,FR,267
667665,UK,405
667666,DE,457
667667,FR,559
667668,DE,772
667669,FR,898
667670,FR,599
667671,DE,239
667672,FR,595
667673,UK,788
667674,DE,810
667675,FR,247
667676,FR,499
667677,DE,200
667678,FR,791
667679,DE,836
667680,FR,250
667681,UK,970
667682,FR,602
667683,FR,168
667684,FR,224
667685,UK,728
667686,UK,948
667687,DE,241
667688,DE,637
667689,DE,366
667690,FR,570
667691,FR,673
667692,UK,125
667693,FR,390
667694,UK,154
667695,UK,678
667696,DE,0
667697,UK,319
667698,DE,730
667699,DE,265
667700,DE,706
667701,FR,201
667702,DE,8
667703,DE,181
667704,DE,614
667705,UK,411
667706,UK,718
667707,UK,837
667708,FR,552
667709,UK,491
667710,UK,506
667711,FR,36
667712,FR,526
667713,UK,163
667714,UK,57
667715,DE,784
667716,UK,419
667717,DE,367
667718,DE,838
667719,FR,846
667720,UK,501
667721,UK,457
667722,FR,968
667723,UK,836
667724,FR,858
667725,DE,771
667726,DE,46
667727,UK,205
667728,FR,406
667729,UK,864
667730,FR,33
667731,UK,262
667732,DE,101
667733,UK,56
667734,UK,544
667735,UK,766
667736,FR,248
667737,DE,227
667738,FR,585
667739,DE,176
667740,DE,210
667741,FR,211
667742,UK,225
667743,UK,405
667744,DE,888
667745,FR,242
667746,UK,333
667747,FR,875
667748,UK,137
667749,DE,75
667750,UK,197
667751,UK,234
667752,DE,707
667753,FR,668
667754,UK,850
667755,FR,889
667756,DE,408
667757,DE,737
667758,DE,282
667759,FR,407
667760,UK,170
667761,UK,859
667762,DE,594
667763,UK,505
667764,UK,523
667765,FR,504
667766,FR,503
667767,FR,365
667768,FR,257
667769,DE,326
667770,DE,925
667771,FR,100
667772,FR,758
667773,FR,634
667774,UK,605
667775,DE,144
667776,UK,897
667777,FR,351
667778,UK,257
667779,DE,411
667780,DE,898
667781,DE,381
667782,FR,850
667783,UK,696
667784,UK,244
667785,UK,307
667786,FR,312
667787,FR,827
667788,UK,982
667789,FR,561
667790,DE,666
667791,UK,905
667792,UK,540
667793,FR,595
667794,UK,178
667795,UK,154
667796,FR,969
667797,DE,636
667798,UK,710
667799,DE,501
667800,FR,527
667801,UK,730
667802,UK,387
667803,DE,884
667804,UK,660
667805,FR,435
667806,DE,949
667807,DE,859
667808,DE,804
667809,DE,638
667810,DE,650
667811,UK,573
667812,FR,174
667813,FR,520
667814,DE,448
667815,UK,753
667816,UK,104
667817,DE,610
667818,UK,76
667819,DE,659
667820,FR,920
667821,UK,742
667822,DE,618
667823,DE,686
667824,FR,420
667825,UK,993
667826,DE,11
667827,UK,553
667828,UK,604
667829,UK,905
667830,UK,643
667831,DE,542
667832,DE,420
667833,UK,91
667834,UK,855
667835,DE,564
667836,FR,368
667837,DE,770
667838,DE,732
667839,UK,753
667840,DE,374
667841,UK,555
667842,DE,65
667843,UK,89
667844,DE,292
667845,FR,983
667846,FR,679
667847,FR,622
667848,DE,357
667849,UK,385
667850,FR,9
667851,FR,202
667852,UK,645
667853,UK,359
667854,UK,690
667855,FR,779
667856,FR,168
667857,FR,144
667858,DE,862
667859,UK,975
667860,DE,13
667861,FR,43
667862,UK,747
667863,FR,762
667864,FR,361
667865,DE,687
667866,DE,206
667867,DE,57
667868,UK,967
667869,DE,463
667870,FR,637
667871,FR,791
667872,FR,304
667873,FR,285
667874,UK,631
667875,UK,256
667876,FR,328
667877,UK,105
667878,FR,718
667879,FR,76
667880,DE,845
667881,DE,696
667882,UK,473
667883,DE,427
667884,UK,633
667885,FR,200
667886,UK,717
667887,UK,598
667888,FR,451
667889,FR,510
667890,DE,565
667891,DE,697
667892,FR,998
667893,UK,699
667894,FR,337
667895,UK,289
667896,FR,188
667897,DE,177
667898,FR,597
667899,FR,699
667900,DE,822
667901,FR,713
667902,UK,39
667903,FR,214
667904,DE,386
667905,UK,116
667906,FR,701
667907,DE,807
667908,UK,592
667909,FR,28
667910,UK,886
667911,FR,848
667912,DE,433
667913,DE,761
667914,DE,449
667915,FR,679
667916,FR,166
667917,UK,969
667918,UK,586
667919,DE,317
667920,UK,861
667921,DE,517
667922,FR,623
667923,DE,635
667924,UK,517
667925,DE,359
667926,UK,7
667927,DE,889
667928,UK,518
667929,DE,5
667930,UK,728
667931,DE,668
667932,FR,138
667933,FR,677
667934,DE,817
667935,DE,838
667936,DE,348
667937,UK,205
667938,FR,741
667939,UK,827
667940,FR,946
667941,FR,717
667942,DE,376
667943,UK,445
667944,DE,78
667945,FR,782
667946,FR,284
667947,UK,605
667948,FR,551
667949,FR,158
667950,DE,142
667951,DE,463
667952,UK,663
667953,DE,324
667954,UK,115
667955,FR,952
667956,DE,372
667957,DE,694
667958,DE,693
667959,DE,643
667960,UK,196
667961,DE,277
667962,UK,428
667963,FR,557
667964,UK,635
667965,DE,663
667966,UK,740
667967,UK,407
667968,UK,631
667969,UK,706
667970,DE,430
667971,UK,917
667972,DE,565
667973,DE,65
667974,UK,917
667975,DE,650
667976,UK,365
667977,DE,668
667978,UK,683
667979,DE,829
667980,FR,230
667981,DE,811
667982,UK,853
667983,UK,803
667984,UK,745
667985,DE,398
667986,DE,89
667987,UK,657
667988,FR,539
667989,FR,748
667990,FR,821
667991,UK,843
667992,UK,194
667993,UK,711
667994,UK,755
667995,UK,777
667996,FR,860
667997,UK,703
667998,DE,827
667999,DE,131
668000,UK,769
668001,FR,234
668002,FR,239
668003,UK,252
668004,UK,597
668005,DE,15
668006,FR,633
668007,FR,999
668008,FR,661
668009,FR,332
668010,UK,370
668011,DE,315
668012,UK,198
668013,FR,290
668014,UK,478
668015,FR,131
668016,UK,511
668017,FR,770
668018,UK,629
668019,FR,42
668020,UK,532
668021,DE,375
668022,FR,832
668023,FR,139
668024,FR,945
668025,UK,569
668026,UK,151
668027,UK,294
668028,UK,828
668029,UK,647
668030,UK,380
668031,DE,668
668032,UK,519
668033,DE,248
668034,DE,391
668035,FR,333
668036,FR,692
668037,FR,961
668038,UK,356
668039,DE,309
668040,DE,514
668041,FR,16
668042,DE,332
668043,UK,724
668044,DE,349
668045,FR,78
668046,FR,823
668047,DE,87
668048,FR,198
668049,DE,858
668050,UK,3
668051,UK,924
668052,DE,300
668053,UK,295
668054,UK,292
668055,DE,271
668056,UK,698
668057,UK,142
668058,FR,871
668059,FR,414
668060,DE,972
668061,DE,636
668062,DE,870
668063,UK,644
668064,FR,336
668065,UK,403
668066,UK,479
668067,DE,882
668068,UK,94
668069,UK,503
668070,FR,841
668071,FR,273
668072,FR,711
668073,FR,96
668074,UK,257
668075,UK,886
668076,DE,112
668077,DE,40
668078,DE,940
668079,FR,536
668080,UK,910
668081,UK,630
668082,UK,811
668083,FR,353
668084,UK,404
668085,UK,468
668086,DE,426
668087,DE,299
668088,DE,363
668089,DE,247
668090,UK,598
668091,UK,907
668092,UK,799
668093,DE,384
668094,FR,56
668095,FR,866
668096,FR,983
668097,FR,576
668098,FR,638
668099,FR,393
668100,UK,110
668101,DE,32
668102,UK,430
668103,DE,441
668104,UK,923
668105,UK,889
668106,FR,692
668107,FR,288
668108,DE,640
668109,UK,42
668110,UK,309
668111,FR,367
668112,DE,579
668113,DE,779
668114,DE,68
668115,DE,68
668116,UK,608
668117,FR,71
668118,DE,329
668119,DE,17
668120,FR,407
668121,UK,506
668122,FR,474
668123,DE,934
668124,FR,634
668125,FR,802
668126,DE,587
668127,FR,59
668128,FR,201
668129,DE,42
668130,UK,842
668131,UK,345
668132,FR,685
668133,FR,948
668134,FR,562
668135,UK,312
668136,UK,314
668137,UK,493
668138,DE,703
668139,DE,89
668140,UK,324
668141,FR,415
668142,DE,578
668143,DE,275
668144,DE,770
668145,UK,124
668146,FR,77
668147,UK,563
668148,DE,317
668149,DE,298
668150,DE,763
668151,UK,603
668152,UK,208
668153,FR,339
668154,UK,576
668155,DE,753
668156,UK,16
668157,DE,66
668158,DE,632
668159,DE,377
668160,FR,308
668161,UK,289
668162,UK,120
668163,UK,102
668164,UK,879
668165,UK,779
668166,FR,942
668167,UK,278
668168,DE,14
668169,FR,551
668170,UK,171
668171,FR,295
668172,UK,603
668173,DE,498
668174,DE,92
668175,FR,154
668176,UK,279
668177,DE,598
668178,DE,709
668179,UK,819
668180,UK,996
668181,FR,293
668182,FR,302
668183,UK,366
668184,UK,446
668185,DE,386
668186,DE,191
668187,DE,524
668188,UK,279
668189,UK,710
668190,DE,934
668191,FR,147
668192,FR,643
668193,FR,957
668194,FR,422
668195,DE,794
668196,UK,886
668197,UK,267
668198,UK,222
668199,UK,754
668200,DE,872
668201,UK,534
668202,UK,568
668203,DE,823
668204,DE,337
668205,DE,947
668206,FR,236
668207,UK,259
668208,UK,913
668209,DE,769
668210,FR,605
668211,UK,756
668212,UK,767
668213,DE,877
668214,UK,469
668215,FR,594
668216,DE,368
668217,DE,51
668218,FR,652
668219,DE,556
668220,UK,190
668221,UK,632
668222,DE,153
668223,UK,114
668224,UK,310
668225,UK,669
668226,UK,867
668227,UK,792
668228,FR,320
668229,FR,910
668230,UK,152
668231,UK,295
668232,DE,489
668233,DE,693
668234,UK,753
668235,DE,296
668236,DE,983
668237,UK,699
668238,FR,48
668239,DE,856
668240,UK,499
668241,UK,194
668242,UK,105
668243,UK,809
668244,UK,845
668245,DE,435
668246,DE,778
668247,FR,961
668248,UK,479
668249,UK,489
668250,UK,345
668251,UK,467
668252,UK,316
668253,FR,660
668254,FR,35
668255,UK,502
668256,UK,32
668257,DE,480
668258,DE,788
668259,UK,220
668260,UK,518
668261,FR,171
668262,FR,762
668263,FR,95
668264,DE,934
668265,DE,549
668266,UK,900
668267,FR,110
668268,UK,559
668269,DE,525
668270,UK,720
668271,UK,724
668272,UK,805
668273,DE,389
668274,UK,137
668275,FR,201
668276,UK,920
668277,DE,664
668278,UK,639
668279,FR,29
668280,FR,952
668281,UK,482
668282,FR,979
668283,UK,683
668284,UK,24
668285,DE,748
668286,FR,544
668287,DE,985
668288,DE,564
668289,UK,92
668290,UK,400
668291,FR,40
668292,UK,573
668293,DE,407
668294,DE,351
668295,DE,121
668296,UK,809
668297,DE,262
668298,FR,965
668299,UK,490
668300,FR,189
668301,DE,296
668302,UK,748
668303,DE,845
668304,UK,526
668305,UK,432
668306,FR,606
668307,UK,345
668308,UK,81
668309,UK,204
668310,UK,33
668311,DE,357
668312,UK,113
668313,FR,695
668314,DE,840
668315,UK,150
668316,FR,420
668317,UK,165
668318,FR,685
668319,UK,509
668320,FR,210
668321,FR,557
668322,DE,493
668323,UK,970
668324,UK,499
668325,UK,554
668326,UK,374
668327,FR,118
668328,UK,47
668329,UK,538
668330,DE,667
668331,FR,530
668332,UK,941
668333,UK,29
668334,FR,23
668335,UK,801
668336,UK,685
668337,UK,55
668338,FR,197
668339,FR,784
668340,FR,60
668341,FR,50
668342,UK,801
668343,FR,6
668344,UK,96
668345,UK,682
668346,UK,658
668347,DE,142
668348,UK,510
668349,UK,343
668350,UK,562
668351,DE,732
668352,DE,492
668353,UK,375
668354,UK,496
668355,DE,972
668356,UK,883
668357,FR,240
668358,FR,978
668359,UK,137
668360,UK,967
668361,DE,620
668362,UK,192
668363,UK,217
668364,UK,900
668365,DE,563
668366,FR,871
668367,UK,541
668368,FR,531
668369,FR,289
668370,UK,22
668371,UK,960
668372,UK,805
668373,UK,993
668374,DE,22
668375,UK,615
668376,DE,32
668377,DE,69
668378,DE,780
668379,FR,66
668380,FR,220
668381,FR,98
668382,UK,737
668383,DE,870
668384,DE,441
668385,UK,906
668386,DE,459
668387,FR,601
668388,UK,257
668389,UK,245
668390,UK,150
668391,UK,723
668392,DE,249
668393,UK,50
668394,FR,655
668395,DE,796
668396,FR,294
668397,UK,545
668398,UK,62
668399,UK,681
668400,UK,853
668401,DE,988
668402,FR,831
668403,FR,48
668404,DE,399
668405,FR,40
668406,FR,760
668407,UK,868
668408,DE,453
668409,FR,827
668410,UK,262
668411,DE,636
668412,UK,579
668413,UK,299
668414,DE,764
668415,DE,501
668416,DE,374
668417,FR,142
668418,FR,553
668419,UK,511
668420,UK,150
668421,DE,881
668422,FR,48
668423,UK,217
668424,UK,51
668425,DE,71
668426,DE,309
668427,FR,495
668428,FR,199
668429,DE,637
668430,UK,896
668431,UK,404
668432,FR,486
668433,DE,432
668434,FR,105
668435,FR,982
668436,DE,263
668437,DE,205
668438,UK,26
668439,FR,538
668440,UK,672
668441,UK,311
668442,FR,489
668443,UK,155
668444,FR,996
668445,DE,712
668446,DE,304
668447,UK,951
668448,DE,344
668449,DE,872
668450,UK,81
668451,DE,82
668452,UK,966
668453,UK,333
668454,UK,235
668455,UK,976
668456,DE,194
668457,FR,480
668458,DE,373
668459,FR,741
668460,FR,249
668461,UK,235
668462,FR,210
668463,DE,192
668464,FR,174
668465,FR,687
668466,UK,949
668467,UK,135
668468,FR,123
668469,UK,15
668470,UK,239
668471,UK,285
668472,DE,457
668473,FR,105
668474,FR,590
668475,UK,423
668476,UK,758
668477,DE,399
668478,UK,955
668479,UK,37
668480,UK,397
668481,FR,765
668482,UK,747
668483,DE,200
668484,FR,820
668485,FR,168
668486,DE,174
668487,UK,922
668488,FR,846
668489,UK,793
668490,UK,327
668491,DE,325
668492,FR,847
668493,DE,517
668494,UK,138
668495,FR,720
668496,FR,450
668497,UK,319
668498,UK,804
668499,DE,963
668500,DE,34
668501,UK,399
668502,UK,283
668503,UK,35
668504,UK,24
668505,DE,398
668506,UK,660
668507,FR,677
668508,DE,716
668509,FR,589
668510,DE,590
668511,UK,413
668512,UK,768
668513,DE,51
668514,UK,877
668515,UK,740
668516,UK,648
668517,DE,197
668518,FR,542
668519,FR,340
668520,DE,579
668521,DE,919
668522,FR,38
668523,UK,180
668524,FR,95
668525,DE,295
668526,DE,792
668527,DE,536
668528,UK,907
668529,UK,248
668530,DE,213
668531,UK,183
668532,FR,409
668533,UK,99
668534,UK,139
668535,UK,366
668536,UK,841
668537,DE,683
668538,DE,982
668539,DE,317
668540,FR,905
668541,UK,716
668542,DE,701
668543,FR,206
668544,DE,514
668545,UK,430
668546,DE,479
668547,FR,191
668548,DE,136
668549,FR,966
668550,UK,407
668551,DE,382
668552,FR,36
668553,UK,368
668554,FR,376
668555,UK,482
668556,DE,601
668557,FR,756
668558,DE,177
668559,UK,787
668560,UK,548
668561,UK,601
668562,UK,600
668563,DE,820
668564,FR,785
668565,DE,973
668566,UK,623
668567,FR,266
668568,UK,633
668569,FR,853
668570,UK,766
668571,UK,114
668572,DE,959
668573,FR,560
668574,DE,539
668575,DE,988
668576,UK,875
668577,UK,141
668578,UK,645
668579,DE,5
668580,FR,373
668581,DE,73
668582,FR,884
668583,FR,75
668584,DE,107
668585,UK,31
668586,UK,34
668587,DE,218
668588,UK,556
668589,UK,34
668590,FR,909
668591,UK,243
668592,UK,312
668593,UK,85
668594,FR,549
668595,FR,160
668596,FR,187
668597,UK,437
668598,DE,579
668599,DE,317
668600,UK,897
668601,UK,106
668602,UK,294
668603,UK,702
668604,FR,188
668605,UK,836
668606,UK,828
668607,UK,498
668608,FR,430
668609,FR,669
668610,UK,46
668611,DE,383
668612,UK,218
668613,FR,844
668614,DE,410
668615,UK,449
668616,UK,985
668617,FR,473
668618,UK,405
668619,UK,852
668620,UK,246
668621,DE,238
668622,FR,332
668623,UK,814
668624,DE,554
668625,FR,37
668626,UK,627
668627,DE,858
668628,UK,623
668629,DE,888
668630,DE,172
668631,UK,905
668632,DE,367
668633,FR,474
668634,UK,201
668635,FR,909
668636,FR,836
668637,UK,162
668638,DE,114
668639,DE,168
668640,DE,85
668641,UK,879
668642,FR,911
668643,DE,703
668644,DE,185
668645,UK,680
668646,DE,788
668647,DE,695
668648,FR,672
668649,DE,414
668650,DE,155
668651,UK,336
668652,FR,927
668653,UK,993
668654,FR,576
668655,UK,979
668656,DE,754
668657,FR,90
668658,FR,611
668659,DE,345
668660,UK,771
668661,UK,241
668662,FR,608
668663,UK,324
668664,DE,299
668665,DE,724
668666,UK,736
668667,UK,257
668668,FR,709
668669,UK,257
668670,FR,152
668671,DE,579
668672,UK,220
668673,UK,620
668674,UK,833
668675,FR,105
668676,FR,728
668677,UK,318
668678,UK,184
668679,DE,976
668680,UK,781
668681,UK,88
668682,UK,365
668683,DE,164
668684,DE,260
668685,UK,929
668686,UK,752
668687,FR,464
668688,FR,996
668689,UK,757
668690,DE,211
668691,FR,413
668692,UK,408
668693,DE,60
668694,DE,381
668695,FR,737
668696,DE,37
668697,UK,547
668698,DE,35
668699,FR,729
668700,DE,916
668701,DE,451
668702,DE,842
668703,FR,750
668704,FR,712
668705,FR,553
668706,UK,446
668707,UK,948
668708,DE,193
668709,FR,945
668710,DE,221
668711,UK,171
668712,DE,153
668713,DE,38
668714,DE,418
668715,FR,427
668716,DE,500
668717,UK,248
668718,UK,286
668719,DE,967
668720,UK,884
668721,UK,998
668722,UK,942
668723,UK,220
668724,FR,246
668725,FR,204
668726,FR,929
668727,DE,280
668728,DE,91
668729,UK,686
668730,FR,255
668731,FR,339
668732,FR,208
668733,UK,331
668734,DE,183
668735,DE,287
668736,FR,447
668737,UK,960
668738,UK,89
668739,UK,681
668740,UK,116
668741,FR,831
668742,DE,185
668743,FR,166
668744,UK,543
668745,DE,12
668746,UK,189
668747,DE,606
668748,DE,620
668749,DE,588
668750,UK,697
668751,UK,421
668752,UK,914
668753,DE,688
668754,FR,600
668755,UK,722
668756,DE,780
668757,DE,19
668758,FR,626
668759,UK,506
668760,UK,477
668761,UK,803
668762,UK,828
668763,UK,439
668764,UK,780
668765,DE,247
668766,FR,683
668767,UK,418
668768,FR,261
668769,UK,317
668770,UK,906
668771,UK,569
668772,FR,400
668773,UK,368
668774,UK,169
668775,DE,215
668776,UK,701
668777,DE,140
668778,DE,979
668779,DE,335
668780,UK,768
668781,UK,85
668782,FR,457
668783,UK,363
668784,DE,553
668785,DE,423
668786,FR,499
668787,DE,926
668788,FR,673
668789,DE,799
668790,FR,151
668791,DE,921
668792,FR,806
668793,UK,683
668794,UK,926
668795,FR,967
668796,DE,984
668797,FR,226
668798,DE,249
668799,UK,479
668800,DE,944
668801,DE,17
668802,FR,853
668803,DE,495
668804,UK,749
668805,FR,447
668806,FR,678
668807,FR,510
668808,FR,650
668809,UK,846
668810,DE,18
668811,DE,73
668812,DE,165
668813,UK,445
668814,UK,453
668815,UK,194
668816,DE,283
668817,FR,480
668818,FR,949
668819,FR,206
668820,FR,171
668821,FR,843
668822,DE,821
668823,UK,619
668824,FR,996
668825,DE,641
668826,UK,526
668827,UK,85
668828,DE,137
668829,FR,863
668830,UK,933
668831,FR,161
668832,FR,929
668833,UK,110
668834,UK,61
668835,FR,407
668836,UK,140
668837,DE,158
668838,FR,128
668839,UK,534
668840,UK,292
668841,FR,282
668842,DE,628
668843,UK,516
668844,FR,130
668845,FR,681
668846,UK,724
668847,DE,925
668848,FR,526
668849,DE,361
668850,DE,548
668851,FR,820
668852,DE,932
668853,UK,361
668854,FR,26
668855,FR,214
668856,DE,852
668857,UK,650
668858,UK,164
668859,DE,916
668860,UK,198
668861,UK,555
668862,FR,252
668863,UK,832
668864,DE,448
668865,UK,309
668866,DE,534
668867,FR,346
668868,UK,871
668869,FR,429
668870,UK,503
668871,DE,209
668872,FR,692
668873,UK,835
668874,DE,672
668875,FR,241
668876,UK,635
668877,FR,407
668878,UK,860
668879,DE,466
668880,DE,421
668881,UK,867
668882,FR,227
668883,DE,151
668884,FR,316
668885,DE,557
668886,FR,638
668887,FR,543
668888,FR,382
668889,FR,461
668890,FR,795
668891,DE,882
668892,UK,795
668893,UK,73
668894,UK,622
668895,FR,437
668896,UK,686
668897,DE,200
668898,DE,425
668899,UK,442
668900,UK,883
668901,DE,513
668902,UK,719
668903,FR,928
668904,UK,707
668905,DE,94
668906,FR,589
668907,UK,772
668908,UK,490
668909,FR,944
668910,FR,812
668911,FR,632
668912,DE,984
668913,FR,79
668914,FR,906
668915,UK,979
668916,UK,84
668917,DE,706
668918,FR,497
668919,DE,822
668920,DE,209
668921,DE,75
668922,FR,218
668923,UK,908
668924,FR,635
668925,DE,580
668926,DE,142
668927,FR,842
668928,FR,802
668929,UK,676
668930,FR,710
668931,UK,676
668932,DE,361
668933,FR,104
668934,UK,202
668935,DE,882
668936,DE,245
668937,UK,631
668938,FR,136
668939,DE,984
668940,FR,262
668941,UK,189
668942,UK,952
668943,FR,802
668944,DE,944
668945,UK,168
668946,FR,763
668947,UK,669
668948,DE,635
668949,UK,810
668950,DE,36
668951,UK,897
668952,FR,604
668953,FR,349
668954,FR,644
668955,FR,910
668956,FR,846
668957,DE,278
668958,UK,346
668959,UK,780
668960,DE,487
668961,UK,562
668962,DE,19
668963,FR,147
668964,DE,936
668965,FR,145
668966,UK,564
668967,UK,320
668968,UK,800
668969,UK,115
668970,FR,235
668971,UK,678
668972,FR,956
668973,DE,678
668974,FR,663
668975,UK,942
